GeneID	ENTREZID	SYMBOL	baseMean	logFC	lfcSE	stat	pvalue	FDR	Subset_Comparison
ENSG00000137054	64425	POLR1E	317.87307492069	-0.0201291613392335	0.0694095047662632	-0.290005834316475	0.771811774183898	0.813351044686037	HFpEF-Normal
ENSG00000137055	9373	PLAA	1431.31505371327	-0.0514020922979312	0.0342629955825659	-1.50022178224505	0.133556962686791	0.176616491204002	HFpEF-Normal
ENSG00000137070	3590	IL11RA	877.478039553181	0.402356105305366	0.066916681419796	6.01279227792574	1.82354641645895e-09	8.0853938217374e-09	HFpEF-Normal
ENSG00000137073	55833	UBAP2	839.713629322825	-0.03742192991056	0.0472969342460633	-0.79121259140966	0.428819945034291	0.492321636017327	HFpEF-Normal
ENSG00000137075	152006	RNF38	1121.03363028046	0.210355909907232	0.0474624040773027	4.43205341146694	9.33398875601167e-06	2.51074703815506e-05	HFpEF-Normal
ENSG00000137076	7094	TLN1	12338.0327754741	-0.434619827292123	0.04489893394688	-9.67995872254613	3.66864078656002e-22	6.5389560863437e-21	HFpEF-Normal
ENSG00000137077	6366	CCL21	102.917721966251	0.644134432499485	0.338086839302565	1.90523367850775	0.0567497021799861	0.0818886907465373	HFpEF-Normal
ENSG00000137094	25822	DNAJB5	2169.99250388382	-0.738106981638364	0.119715828969247	-6.16549196537719	7.02643379516435e-10	3.28512569159536e-09	HFpEF-Normal
ENSG00000137100	11258	DCTN3	1176.95312290014	0.0782913549665594	0.0408561581255469	1.91626816026063	0.0553309714310174	0.0800352282899457	HFpEF-Normal
ENSG00000137103	51754	TMEM8B	948.188895369735	0.470019216386221	0.0534837931140071	8.7880681047494	1.5215372781038e-18	1.91846004630479e-17	HFpEF-Normal
ENSG00000137106	9380	GRHPR	2167.52671800868	0.124387920577834	0.0399406006608619	3.11432273224981	0.00184367705098604	0.00350135482426198	HFpEF-Normal
ENSG00000137124	219	ALDH1B1	670.669821817336	0.036463631990766	0.0855730591348846	0.426111119076509	0.670026878386069	0.722116151575182	HFpEF-Normal
ENSG00000137133	84681	HINT2	514.941037582935	0.0612333044621983	0.0693799792477627	0.882578881200413	0.377463843137053	0.440525020324187	HFpEF-Normal
ENSG00000137145	55667	DENND4C	1126.44403961604	-0.325627145875225	0.0573511770443353	-5.6777761618301	1.36457113677493e-08	5.3949330499613e-08	HFpEF-Normal
ENSG00000137154	6194	RPS6	11179.1046338309	-0.160044824145692	0.0474990138289526	-3.36943467336028	0.000753225433184284	0.00152148134376268	HFpEF-Normal
ENSG00000137161	10695	CNPY3	343.148786098906	-0.15828253548111	0.04789943287759	-3.30447619047204	0.000951540579405275	0.001891797372062	HFpEF-Normal
ENSG00000137166	116113	FOXP4	571.2676873329	-0.417714254211521	0.0571594553928133	-7.30787673431963	2.7139657762388e-13	1.93237244718263e-12	HFpEF-Normal
ENSG00000137168	51645	PPIL1	1759.43983271022	0.098891784980334	0.0714565431033201	1.38394303286327	0.166375898719199	0.21467212521128	HFpEF-Normal
ENSG00000137171	89953	KLC4	795.605655887736	0.328875685685341	0.0366196921556295	8.98084244639898	2.68701379509228e-19	3.6495769647266e-18	HFpEF-Normal
ENSG00000137177	63971	KIF13A	4554.03807029443	0.29606799951211	0.0706218027088457	4.1923030587695	2.76136770600894e-05	6.9341154892291e-05	HFpEF-Normal
ENSG00000137185	7746	ZSCAN9	223.056970534354	0.384075799875191	0.047477459778833	8.08964510031399	5.98388303545554e-16	5.69211568886861e-15	HFpEF-Normal
ENSG00000137193	5292	PIM1	500.369965140807	-2.12464768258726	0.184678447301967	-11.5045784368831	1.25099106859144e-30	4.86345440796601e-29	HFpEF-Normal
ENSG00000137198	2766	GMPR	2439.82038239267	-0.782688393279494	0.0489504601669017	-15.9893980692078	1.51487640768653e-57	2.90261140258508e-55	HFpEF-Normal
ENSG00000137200	23070	CMTR1	1443.92455712212	0.128164295699069	0.0327335401601864	3.91538144276109	9.02613906455264e-05	0.000210911306974412	HFpEF-Normal
ENSG00000137207	25844	YIPF3	1609.61097328881	-0.0481588756698549	0.0293498532762047	-1.64085575544936	0.100827361221143	0.13783635952387	HFpEF-Normal
ENSG00000137210	81853	TMEM14B	1012.87012822737	0.237913534113814	0.0568368505121195	4.18590284243641	2.84034831633223e-05	7.11911642939613e-05	HFpEF-Normal
ENSG00000137216	55362	TMEM63B	982.04404723312	-0.163203752044997	0.0470820484585062	-3.46636897476603	0.000527538784709474	0.0010919157330117	HFpEF-Normal
ENSG00000137218	10817	FRS3	146.473727233403	0.743749985657902	0.0657910296086916	11.3047324244892	1.24332578556156e-29	4.44696189302517e-28	HFpEF-Normal
ENSG00000137221	93643	TJAP1	630.344153302531	0.367524879060023	0.0475425472120107	7.73044148057712	1.07174249069291e-14	8.97020040962165e-14	HFpEF-Normal
ENSG00000137266	63027	SLC22A23	333.475022289452	-0.342259997519875	0.0784245135651791	-4.36419662629365	1.27590778208645e-05	3.36789434238317e-05	HFpEF-Normal
ENSG00000137267	7280	TUBB2A	141.181525240311	-0.155281016844603	0.104424326318813	-1.48701957023425	0.13700964225654	0.180870258539945	HFpEF-Normal
ENSG00000137274	670	BPHL	419.253630009912	0.7799012986146	0.0693964250080734	11.2383497928585	2.64276202522057e-29	9.08872965724896e-28	HFpEF-Normal
ENSG00000137275	8737	RIPK1	465.883307666667	-0.182541175979414	0.0464403152486973	-3.93066186139929	8.47123411061685e-05	0.000198810896778038	HFpEF-Normal
ENSG00000137288	84300	UQCC2	1407.16458035089	0.396980806456888	0.0573169225999764	6.92606630728376	4.32703710259019e-12	2.67757255540904e-11	HFpEF-Normal
ENSG00000137309	3159	HMGA1	755.838251184707	-0.116042081703507	0.0602403005042361	-1.92631976819815	0.0540644585710517	0.0783934649280249	HFpEF-Normal
ENSG00000137312	10211	FLOT1	4550.91479081218	-0.285529189915975	0.0477283492575936	-5.9823814223063	2.19898588788559e-09	9.63852883047893e-09	HFpEF-Normal
ENSG00000137331	8870	IER3	558.752860446105	0.604923258886643	0.201334278961555	3.00457161098809	0.00265955143512545	0.0049261154667523	HFpEF-Normal
ENSG00000137337	9656	MDC1	747.130941159615	0.0388428514381235	0.0545298866466085	0.712322247978474	0.476265250275147	0.538836581131624	HFpEF-Normal
ENSG00000137338	84547	PGBD1	141.620004602398	0.183305844374708	0.0490567748132219	3.73660610736487	0.00018652076023327	0.000415049306782039	HFpEF-Normal
ENSG00000137364	7172	TPMT	736.245808353007	-0.181601617268487	0.0433453444431444	-4.18964526874835	2.79390873505546e-05	7.00762990349349e-05	HFpEF-Normal
ENSG00000137393	255488	RNF144B	579.195045928129	-1.04379777826248	0.0801695492390757	-13.0198783474476	9.43210553869814e-39	6.88479540341708e-37	HFpEF-Normal
ENSG00000137404	11270	NRM	69.4356733756658	0.0130906450615463	0.0763436261110285	0.171470045744332	0.863854181635286	0.892466336312981	HFpEF-Normal
ENSG00000137409	23787	MTCH1	5283.16365398882	-0.489583714792248	0.0379870888971412	-12.8881609253583	5.24804044914467e-38	3.65658922203392e-36	HFpEF-Normal
ENSG00000137411	57176	VARS2	577.332902741371	0.0257786792554048	0.0731328661809876	0.352491029021183	0.72447004511379	0.772566446439174	HFpEF-Normal
ENSG00000137413	129685	TAF8	899.971314435405	-0.135234661999057	0.0442491802250958	-3.05620717290393	0.00224156314364055	0.00419882136560452	HFpEF-Normal
ENSG00000137414	51439	FAM8A1	1321.84872031262	-0.120534334760323	0.0494003594303655	-2.4399485378285	0.0146893543247216	0.0238777112413668	HFpEF-Normal
ENSG00000137441	83888	FGFBP2	58.7320141640854	0.258922116568629	0.255469598239625	1.01351439996303	0.310814521513043	0.371468012456555	HFpEF-Normal
ENSG00000137449	132864	CPEB2	981.225155142019	0.451839983231848	0.0752933493048275	6.00106101539671	1.96032303471393e-09	8.63121303343475e-09	HFpEF-Normal
ENSG00000137478	9873	FCHSD2	1158.71523987424	-0.117500980414397	0.0421744000840384	-2.7860735465178	0.00533507655890753	0.00939218564020964	HFpEF-Normal
ENSG00000137486	408	ARRB1	401.826783193199	0.219685302909539	0.0688027178813536	3.19297419744921	0.0014081552856199	0.00272685548000389	HFpEF-Normal
ENSG00000137491	11309	SLCO2B1	556.31151236128	0.380167216628714	0.128450612954257	2.95963723243654	0.00308001489277604	0.00564739572786858	HFpEF-Normal
ENSG00000137492	5612	THAP12	982.469942622872	0.236041733051175	0.041501674261126	5.68752314824735	1.28895135901411e-08	5.11481068129489e-08	HFpEF-Normal
ENSG00000137497	4926	NUMA1	4288.53501234414	-0.0156521793130581	0.0595153404734531	-0.262994031262239	0.792555179593824	0.831210739618975	HFpEF-Normal
ENSG00000137500	60492	CCDC90B	576.31885379757	0.340470017794783	0.0518429311500195	6.56733734459486	5.12229148884772e-11	2.75914596763735e-10	HFpEF-Normal
ENSG00000137502	27314	RAB30	904.665894018994	0.0763119150369453	0.0599266578874151	1.27342184141678	0.202868390982503	0.255940956524663	HFpEF-Normal
ENSG00000137504	58487	CREBZF	1119.86321935464	0.239063662039819	0.062880601212113	3.80186667162094	0.000143610006930823	0.000325366421952646	HFpEF-Normal
ENSG00000137507	2615	LRRC32	1490.10978428451	-0.622930058058227	0.0810454707967956	-7.68617976962701	1.51593462270782e-14	1.24260803495876e-13	HFpEF-Normal
ENSG00000137509	5547	PRCP	1559.99140534644	0.134146529862152	0.0530351046736355	2.52939125297584	0.0114260576085513	0.0189727016619863	HFpEF-Normal
ENSG00000137513	79731	NARS2	569.87259173959	0.203030234907621	0.0495455406737318	4.09785082868747	4.17003860950185e-05	0.000102063216879459	HFpEF-Normal
ENSG00000137522	55298	RNF121	416.632959923943	-0.0149790739554229	0.0261205432836813	-0.573459510115972	0.566333606727311	0.626018296093958	HFpEF-Normal
ENSG00000137547	29088	MRPL15	2495.82159505108	-0.0539179278235157	0.0467818532064326	-1.15253937430811	0.249099499529154	0.306202042610588	HFpEF-Normal
ENSG00000137571	81796	SLCO5A1	646.478319879651	-0.694461956584056	0.121392277501038	-5.72080836508004	1.06018422295191e-08	4.25740146417441e-08	HFpEF-Normal
ENSG00000137574	96764	TGS1	325.340359845487	-0.135258634536513	0.0372425784987297	-3.6318278698433	0.000281420816292395	0.000609536810419338	HFpEF-Normal
ENSG00000137575	6386	SDCBP	4339.81625052601	-0.147333621648096	0.0912632733191697	-1.61438020234969	0.106444983263783	0.144613151483969	HFpEF-Normal
ENSG00000137601	4750	NEK1	738.077224139382	0.27890637425916	0.0494983911569493	5.63465534414653	1.75408784136827e-08	6.82923169008765e-08	HFpEF-Normal
ENSG00000137656	84811	BUD13	213.753724943339	0.0458288736524128	0.035265110557256	1.29955281376491	0.193754281076107	0.245946224529354	HFpEF-Normal
ENSG00000137692	84259	DCUN1D5	566.638318029764	-0.239569943017636	0.039870701764666	-6.00867134046652	1.87049868750371e-09	8.26624831833393e-09	HFpEF-Normal
ENSG00000137693	10413	YAP1	3158.24086549689	0.0173340885093769	0.050189814793463	0.345370641049558	0.729815745879078	0.777232015534458	HFpEF-Normal
ENSG00000137700	2542	SLC37A4	219.568976204723	0.0999512539290554	0.058033420781788	1.72230505427007	0.0850142726187946	0.118115129509215	HFpEF-Normal
ENSG00000137710	5962	RDX	3761.77623798736	-0.297754126558849	0.0316035668283386	-9.42153549237539	4.44538859635414e-21	7.21619056563992e-20	HFpEF-Normal
ENSG00000137713	5519	PPP2R1B	259.646674967747	0.110533133323794	0.066381335857665	1.66512366609794	0.0958880860593387	0.131553402815075	HFpEF-Normal
ENSG00000137714	2230	FDX1	1165.51225161866	-0.0655525161769829	0.0519707602925144	-1.26133456212733	0.207188333888388	0.260566652335581	HFpEF-Normal
ENSG00000137720	64776	C11ORF1	311.241589125268	0.257576703310801	0.0656887211802321	3.92117092071378	8.81197290441755e-05	0.000206266294206807	HFpEF-Normal
ENSG00000137726	53826	FXYD6	879.148997581224	0.550069770349038	0.0618701787945216	8.89070924097193	6.07200762855284e-19	7.98439238411421e-18	HFpEF-Normal
ENSG00000137760	91801	ALKBH8	297.780911919795	0.100716948189804	0.0449974069603274	2.23828338105355	0.0252025811692681	0.0389771830421225	HFpEF-Normal
ENSG00000137764	5607	MAP2K5	528.754442581633	0.0649675819052706	0.0560443564422717	1.1592171991874	0.246367662513185	0.303226086116824	HFpEF-Normal
ENSG00000137767	58472	SQOR	151.963240972515	-0.185960088153925	0.059452651511258	-3.12786870605277	0.00176078817400109	0.00335462661701558	HFpEF-Normal
ENSG00000137770	51496	CTDSPL2	520.276399862481	-0.130858708826538	0.0426591036627967	-3.06754473466964	0.00215825153770355	0.00405285946789623	HFpEF-Normal
ENSG00000137776	79811	SLTM	2442.10562788434	-0.285936913482412	0.0500903214743538	-5.70842639987471	1.14025465819579e-08	4.55507538437857e-08	HFpEF-Normal
ENSG00000137801	7057	THBS1	2905.15854460049	-0.833651161683218	0.194935438827689	-4.2765500552217	1.89811893469939e-05	4.87944805206624e-05	HFpEF-Normal
ENSG00000137802	23005	MAPKBP1	568.364610967208	0.104252130954226	0.0604201186442672	1.725453926498	0.0844457001048779	0.117370772296029	HFpEF-Normal
ENSG00000137806	51103	NDUFAF1	1145.9447997535	0.134349420167211	0.0913017652892781	1.47148765132352	0.141159284644762	0.185640289770596	HFpEF-Normal
ENSG00000137809	22801	ITGA11	757.558455482388	-0.92914194058834	0.135085496764396	-6.87817687940896	6.06233707483234e-12	3.69176372377702e-11	HFpEF-Normal
ENSG00000137814	55142	HAUS2	428.142117168794	-0.03945501213368	0.0431589061438716	-0.914180076810925	0.360622231096959	0.423032310010973	HFpEF-Normal
ENSG00000137815	23168	RTF1	1751.93200927407	0.00502648511239556	0.0350919118707562	0.143237710470383	0.886102448226225	0.910019072498793	HFpEF-Normal
ENSG00000137817	56965	PARP6	649.503396921337	0.0403929295133972	0.0507989572481084	0.79515272953563	0.426524665078723	0.490210974324625	HFpEF-Normal
ENSG00000137818	6176	RPLP1	13593.3262931767	0.0373464146921451	0.0571433784744084	0.653556294520995	0.513397709793478	0.575327146327313	HFpEF-Normal
ENSG00000137821	54839	LRRC49	1586.61388533811	0.292200607875383	0.0832516110447128	3.50984928950441	0.0004483607460354	0.000940549521986283	HFpEF-Normal
ENSG00000137822	27229	TUBGCP4	585.467041320152	-0.180707669268162	0.049565412861389	-3.64584210714669	0.000266517588464259	0.000579435782110784	HFpEF-Normal
ENSG00000137824	55177	RMDN3	611.140691016736	0.0715872446416499	0.034124330163173	2.09783589302236	0.0359196446275456	0.0538819777510925	HFpEF-Normal
ENSG00000137831	55075	UACA	2320.89284592692	0.0553001015254662	0.0544273144820886	1.01603582781335	0.309612325689398	0.370113664733427	HFpEF-Normal
ENSG00000137834	4091	SMAD6	679.249181201216	-0.836434371720132	0.101232487136115	-8.26250935231372	1.42641557490863e-16	1.46744382730293e-15	HFpEF-Normal
ENSG00000137842	80021	TMEM62	295.712384294943	-0.156753280241599	0.0462867665889269	-3.38656795005203	0.000707727476999899	0.00143552284087125	HFpEF-Normal
ENSG00000137845	102	ADAM10	1933.18820547586	-0.158754124777353	0.0435799683756874	-3.64282331296778	0.000269663946522597	0.000585609015621831	HFpEF-Normal
ENSG00000137871	54816	ZNF280D	526.922503266238	0.65611735154559	0.069860396708652	9.3918354669797	5.89636337531574e-21	9.41487782993123e-20	HFpEF-Normal
ENSG00000137872	80031	SEMA6D	563.933823083352	0.458843644128628	0.086976210460788	5.27550742551023	1.32389250285196e-07	4.65139703850739e-07	HFpEF-Normal
ENSG00000137876	51187	RSL24D1	1572.1878090725	0.021081061248501	0.0452537216881924	0.465841492413683	0.641328962786866	0.696433536150499	HFpEF-Normal
ENSG00000137880	2644	GCHFR	67.4800394972739	-0.409295137091014	0.105751473697714	-3.87034925168954	0.000108679544249057	0.000250727050052113	HFpEF-Normal
ENSG00000137936	8412	BCAR3	695.898633069516	0.441452263638703	0.0949793810611229	4.64787471456159	3.35372495771358e-06	9.59868466158088e-06	HFpEF-Normal
ENSG00000137942	54874	FNBP1L	1576.87133865057	-0.0657473282395223	0.0516782889706425	-1.27224274543749	0.203286884317668	0.256359095414243	HFpEF-Normal
ENSG00000137944	56267	KYAT3	242.151258400903	0.0326656505222124	0.0643430525562917	0.507679527539268	0.611678107980647	0.669042415762726	HFpEF-Normal
ENSG00000137947	2959	GTF2B	249.12992706457	0.0229142262666879	0.0345789342754132	0.662664328639554	0.507545560519799	0.569780693071505	HFpEF-Normal
ENSG00000137955	5876	RABGGTB	1337.83236252945	0.183352148336722	0.0438804786476559	4.17844458372873	2.93509490305398e-05	7.34972422631719e-05	HFpEF-Normal
ENSG00000137959	10964	IFI44L	587.820211224558	1.82224088492334	0.154826611814597	11.7695586279796	5.60168184230573e-32	2.44333521007888e-30	HFpEF-Normal
ENSG00000137960	54810	GIPC2	146.620459869201	0.100216493585712	0.0677935467859662	1.47826007543327	0.139338179523732	0.183537769001921	HFpEF-Normal
ENSG00000137962	9411	ARHGAP29	2021.17897563845	0.0612811296739297	0.0616708121152625	0.993681250044112	0.32037807387688	0.381622639065156	HFpEF-Normal
ENSG00000137965	10561	IFI44	419.894011429531	1.12899048239675	0.11575656857754	9.7531440009859	1.78841968986613e-22	3.27470021710982e-21	HFpEF-Normal
ENSG00000137970	653702	RPL7P9	887.326454338593	-0.096176785430422	0.0433022340652817	-2.22105827808855	0.0263470144166176	0.0406124787660259	HFpEF-Normal
ENSG00000137992	1629	DBT	3003.92489872504	-0.0911826349207183	0.0661579933144045	-1.37825575342632	0.168124338972455	0.216719624840754	HFpEF-Normal
ENSG00000137996	8634	RTCA	1228.33036269157	-0.0596938445097033	0.0405813502010085	-1.47096743242958	0.141299924596866	0.185779707256999	HFpEF-Normal
ENSG00000138002	26160	IFT172	803.225915568572	0.222337687505781	0.0604001308178661	3.6810795687882	0.000232248507016825	0.000508473062699558	HFpEF-Normal
ENSG00000138018	85465	SELENOI	734.908917937754	-0.348126780091226	0.0527470472723997	-6.59992924899488	4.1135404570625e-11	2.24166018813005e-10	HFpEF-Normal
ENSG00000138029	3032	HADHB	36846.5454859682	-0.300967760424725	0.0669458594566199	-4.49568894727162	6.93450477703347e-06	1.89814378208084e-05	HFpEF-Normal
ENSG00000138031	109	ADCY3	675.166872056154	-0.800457517816337	0.0778095651160529	-10.287392258554	8.03222452776766e-25	1.88178535333945e-23	HFpEF-Normal
ENSG00000138032	5495	PPM1B	2019.91010402288	-0.411280054605439	0.0462935886474034	-8.88416877200787	6.44004601240731e-19	8.45797964665e-18	HFpEF-Normal
ENSG00000138035	87178	PNPT1	1031.60371647721	1.22241602045724e-05	0.0317373986625744	0.00038516578924874	0.999692682171008	0.999785858858692	HFpEF-Normal
ENSG00000138036	51626	DYNC2LI1	270.559256998134	0.598233110254605	0.0595780153609936	10.0411721778546	1.0047302415493e-23	2.07721685776955e-22	HFpEF-Normal
ENSG00000138050	80745	THUMPD2	198.178196535135	0.170572232728374	0.0453858716244289	3.75826720129716	0.000171094119835843	0.000382945328710597	HFpEF-Normal
ENSG00000138061	1545	CYP1B1	681.575276169137	-1.1119023654452	0.218443299687146	-5.09011888685833	3.57839090095282e-07	1.19168635528317e-06	HFpEF-Normal
ENSG00000138069	5861	RAB1A	3458.43679283482	-0.1442953092653	0.0295882165173795	-4.87678293081789	1.07829983132057e-06	3.32094064008891e-06	HFpEF-Normal
ENSG00000138071	10097	ACTR2	3764.91134505137	-0.222197354060656	0.0369101205834012	-6.01995741408063	1.74462965113205e-09	7.76436174062499e-09	HFpEF-Normal
ENSG00000138073	10113	PREB	1223.04420573777	-0.188911667680597	0.0420423619426564	-4.49336476238569	7.01065493040716e-06	1.9180093677529e-05	HFpEF-Normal
ENSG00000138074	8884	SLC5A6	296.057211471364	-0.226596012675472	0.0650485223843169	-3.48349208206002	0.000494917760702212	0.00102935987058243	HFpEF-Normal
ENSG00000138078	9581	PREPL	4818.69575540942	0.223681885550636	0.0489313665552704	4.5713394351653	4.84616546238121e-06	1.35520863725177e-05	HFpEF-Normal
ENSG00000138080	11117	EMILIN1	795.358312350856	-0.325764231672832	0.103228938163395	-3.15574525388606	0.00160088614020042	0.00307180048003407	HFpEF-Normal
ENSG00000138081	80204	FBXO11	1726.3638119034	0.0370271599258117	0.03727301445384	0.993403953728166	0.320513135597471	0.381741141631797	HFpEF-Normal
ENSG00000138085	51374	ATRAID	2064.04957097745	0.120266539159898	0.0475774121489597	2.52780749788065	0.0114777264933628	0.0190437614463866	HFpEF-Normal
ENSG00000138095	10128	LRPPRC	6538.70103460464	-0.0427334548186659	0.043684201245938	-0.978235920535218	0.32795765444914	0.389526857675368	HFpEF-Normal
ENSG00000138100	57159	TRIM54	6261.23946268698	0.00585365188397565	0.0457364231666124	0.127986656557105	0.898159532717383	0.919433107472855	HFpEF-Normal
ENSG00000138107	10121	ACTR1A	3451.24617164566	-0.316967744585359	0.0319150898007416	-9.93159494660089	3.03363734830459e-23	5.96170856177807e-22	HFpEF-Normal
ENSG00000138119	26509	MYOF	1887.42199152288	1.41236231191955	0.0972686626708365	14.5202192889099	9.02211568636699e-48	1.27378028045681e-45	HFpEF-Normal
ENSG00000138138	84896	ATAD1	3904.56565513273	0.0332592218533308	0.0392128711589586	0.848171043597056	0.39634272096218	0.460205323658066	HFpEF-Normal
ENSG00000138162	10579	TACC2	13192.3465960517	-0.0755538453155647	0.056691881914256	-1.33271012999421	0.182626947645901	0.233200898279248	HFpEF-Normal
ENSG00000138166	1847	DUSP5	344.496764009202	-0.209242324451272	0.138078159680133	-1.5153904494092	0.129673554588019	0.172309255817888	HFpEF-Normal
ENSG00000138172	51063	CALHM2	297.951707231666	-0.328662295594676	0.0713632586542929	-4.60548329479774	4.1150902116099e-06	1.16044462471943e-05	HFpEF-Normal
ENSG00000138175	403	ARL3	931.634839239428	-0.0324228145659126	0.0344685000597917	-0.94065057979516	0.346883952634966	0.409197978427131	HFpEF-Normal
ENSG00000138190	54536	EXOC6	440.60135840599	-0.42026565885862	0.0824636545588075	-5.09637441012168	3.46220063763356e-07	1.1547843593972e-06	HFpEF-Normal
ENSG00000138231	51163	DBR1	305.518001084902	0.0576490391231142	0.0361240997484598	1.59586092178179	0.11051984797636	0.149637598585027	HFpEF-Normal
ENSG00000138246	23317	DNAJC13	1862.5513166465	0.0336221540369055	0.0451470880505111	0.744724753881993	0.456438131500646	0.519692397177624	HFpEF-Normal
ENSG00000138279	310	ANXA7	4160.57224749733	0.177902718154877	0.0345138973949874	5.15452416511832	2.54275770538905e-07	8.63957890399764e-07	HFpEF-Normal
ENSG00000138286	317662	FAM149B1	454.291526909282	0.279656484372575	0.043635240553093	6.40895938300842	1.46516217443226e-10	7.45433386991853e-10	HFpEF-Normal
ENSG00000138303	51008	ASCC1	956.948673682207	-0.224875416053635	0.0449797617436585	-4.99947992911144	5.74851555103425e-07	1.85229945533326e-06	HFpEF-Normal
ENSG00000138326	6229	RPS24	9596.48226312439	-0.114708646694619	0.0438329737998526	-2.61694876597684	0.00887196566901055	0.0150246514565157	HFpEF-Normal
ENSG00000138347	84665	MYPN	5890.03631706791	0.0300523252244124	0.0729784165223548	0.411797441716301	0.680487896662002	0.732066887024592	HFpEF-Normal
ENSG00000138363	471	ATIC	834.149020814145	-0.155822956178697	0.0562823853658447	-2.76859189897198	0.00562991056433112	0.00988204488062701	HFpEF-Normal
ENSG00000138381	54529	ASNSD1	1244.4747207185	-0.302662523227524	0.0439531830380693	-6.88602058616274	5.73746917072619e-12	3.50586812083668e-11	HFpEF-Normal
ENSG00000138382	29081	METTL5	781.0307680481	0.0708580403341721	0.0550246264818347	1.28775140995395	0.197832511415716	0.250264424368149	HFpEF-Normal
ENSG00000138385	6741	SSB	1901.72821893679	-0.0252673058500399	0.031822048780923	-0.794018827134327	0.427184471019562	0.490760314564427	HFpEF-Normal
ENSG00000138386	4664	NAB1	1088.92038537785	0.370437609163788	0.0447950068740667	8.26961831271079	1.34388554062298e-16	1.38652806258505e-15	HFpEF-Normal
ENSG00000138398	9360	PPIG	1748.49524807213	-0.114640232239697	0.0406022184075703	-2.82349676288433	0.00475029056429113	0.00842628827158933	HFpEF-Normal
ENSG00000138399	79675	FASTKD1	2061.65713454247	-0.0918945630096378	0.0699768757785128	-1.31321328635045	0.189111088175483	0.240536033205658	HFpEF-Normal
ENSG00000138411	57520	HECW2	1243.61157705158	-0.372254673673809	0.119090018670471	-3.12582597458363	0.00177306441999628	0.00337681597915515	HFpEF-Normal
ENSG00000138413	3417	IDH1	1040.89687339748	0.3146308145349	0.0550805056117968	5.71219909912218	1.11525497847245e-08	4.46851602651582e-08	HFpEF-Normal
ENSG00000138430	29789	OLA1	1750.7171262112	-0.0707135075646058	0.0347131906565256	-2.03707888059874	0.0416421379257799	0.0617410722597235	HFpEF-Normal
ENSG00000138433	9541	CIR1	655.724020154991	0.00563913579888884	0.0525463044648446	0.107317457551399	0.914537135400269	0.931605957323434	HFpEF-Normal
ENSG00000138434	6744	ITPRID2	2820.09686808066	-0.197192062192942	0.0426787655542646	-4.62037876756812	3.83040112823114e-06	1.08558383797993e-05	HFpEF-Normal
ENSG00000138442	55759	WDR12	790.486275129052	-0.133082383254519	0.0429560830121657	-3.09810331674859	0.00194763516390431	0.00368443676105311	HFpEF-Normal
ENSG00000138443	10152	ABI2	2679.07799256687	0.035881845539863	0.0506536550022884	0.708376237375999	0.478711644993255	0.541261954771088	HFpEF-Normal
ENSG00000138448	3685	ITGAV	11493.0620054131	-0.347664942356826	0.069129332638794	-5.02919569863926	4.9254149584314e-07	1.60150613648391e-06	HFpEF-Normal
ENSG00000138449	30061	SLC40A1	1966.81772095549	0.592588739870437	0.0632584405684791	9.36774183089357	7.41008825359494e-21	1.1727175068005e-19	HFpEF-Normal
ENSG00000138459	55032	SLC35A5	477.072584345436	0.33211992824421	0.0483855845873469	6.86402636398159	6.69462671972255e-12	4.04923025381189e-11	HFpEF-Normal
ENSG00000138463	84925	SLC49A4	601.003642329405	-0.25309385884633	0.0542807364510906	-4.66268284835043	3.12113561752859e-06	8.97796011829857e-06	HFpEF-Normal
ENSG00000138468	57337	SENP7	583.229063063287	0.396591257617221	0.0575039805160949	6.89676182514388	5.32012663354373e-12	3.26386270885788e-11	HFpEF-Normal
ENSG00000138472	9626	GUCA1C	111.462325494845	0.355565317545496	0.267528784320996	1.32907312552533	0.183823845639735	0.234589660289529	HFpEF-Normal
ENSG00000138495	10063	COX17	1623.4327922951	-0.129003645679616	0.0616333527432345	-2.09308174775185	0.0363418577481893	0.0544620298377194	HFpEF-Normal
ENSG00000138496	83666	PARP9	668.550617595614	0.32377730138645	0.06811268298477	4.75355377586354	1.99871910219795e-06	5.93750165187817e-06	HFpEF-Normal
ENSG00000138592	9101	USP8	1425.96220399145	-0.252904320989326	0.033503563369594	-7.54857977939292	4.40030133881238e-14	3.4313396341175e-13	HFpEF-Normal
ENSG00000138593	9728	SECISBP2L	2129.33817426155	-0.129751375488892	0.0476687057315258	-2.72194039040335	0.00648998478552247	0.011250005936778	HFpEF-Normal
ENSG00000138594	29766	TMOD3	832.824573093027	-0.0295748558734963	0.0528607191803535	-0.559486445362026	0.575829779350748	0.635206490432151	HFpEF-Normal
ENSG00000138594	112268148	LOC112268148	832.824573093027	-0.0295748558734963	0.0528607191803535	-0.559486445362026	0.575829779350748	0.635206490432151	HFpEF-Normal
ENSG00000138600	84888	SPPL2A	2600.88036102619	-0.319846336856996	0.0530091250692763	-6.0337976987735	1.60150536670004e-09	7.17501151761647e-09	HFpEF-Normal
ENSG00000138604	26035	GLCE	563.100549436992	-0.0615877038971802	0.0530566855784021	-1.16079063789561	0.24572705119782	0.302611185510457	HFpEF-Normal
ENSG00000138613	83464	APH1B	309.520879697343	0.49531986466288	0.0754979028816345	6.56071024170621	5.35520920568039e-11	2.86876658896408e-10	HFpEF-Normal
